,id,text,intent,datetime
115,115,Dari bandara soekarno hatta ke unj,asking-question-direction,1492644439
116,116,Dari bandara soekarna hatta ke ui,asking-question-direction,1492644491
117,117,Ongkos dari bandara soekarno hatta ke ui,asking-question-direction,1492644567
118,118,Ongkos nya? ):,other,1492644650
119,119,Ongkos bus jurusan bandara soekarna hatta terminal pasar minggu,asking-question-direction,1492644687
120,120,Dari beji ke pondok maharta,asking-question-direction,1492644763
121,121,Cek jadwal krl stasiun ui,asking-question-schedule,1492644877
122,122,Berangkat dari uui,asking-question-direction,1492645293
123,123,dari ui ke bogor,asking-question-direction,1492645307
124,124,Fasilkom ke tokyo,asking-question-direction,1492647993
125,125,Tokyo ke kyoto,asking-question-direction,1492648069
126,126,Tokyo ke osaka,asking-question-direction,1492648094
127,127,Fasilkom ke rumah,asking-question-direction,1492648110
128,128,Fasilkom ke kutek,asking-question-direction,1492648188
129,129,Fasilkom ke margonda,asking-question-direction,1492648215
130,130,Fasilkom ke ntu,asking-question-direction,1492648225
131,131,Fasilkom ke itb,asking-question-direction,1492648233
132,132,ITB ke ugm,asking-question-direction,1492648270
133,133,UGM ke itb,asking-question-direction,1492648275
134,134,UI ke SMAN 71,asking-question-direction,1492648297
135,135,UI ke kalimalang,asking-question-direction,1492648304
136,136,UI ke duren sawit,asking-question-direction,1492648312
137,137,UI ke bekasi,asking-question-direction,1492648324
138,138,Jalan ke kutek,asking-question-direction,1492648366
139,139,Fasilkom ke antartika,asking-question-direction,1492648415
140,140,Fasilkom ke tokyo,asking-question-direction,1492648423
141,141,Margonda ke kelapa dua,asking-question-direction,1492648470
142,142,Cara ngoding,other,1492648561
143,143,Cek ngoding,other,1492648570
144,144,Ngoding ke tp,asking-question-direction,1492648597
145,145,Pergi ke tanah Abang dari 5 tahun ke depan,asking-question-direction,1492648659
146,146,Tanah Abang ke 5 tahun ke depan,asking-question-direction,1492648712
147,147,Jadwal krl stasiun universitas indonesia,asking-question-schedule,1492649449
148,148,Berangkat dari Depok ke Bogor.,asking-question-direction,1492650782
149,149,Dari ciganjur ke unj,asking-question-direction,1492658903
150,150,Cipedak ke slipi jaya,asking-question-direction,1492659010
151,151,Kamu bisa apa aja?,asking-question-other,1492659052
152,152,TanyaJalan perkenalin diri dong,asking-question-other,1492659053
153,153,Jadwal krl stasiun citayem,asking-question-schedule,1492709269
154,154,Tendean ke cawang,asking-question-direction,1492709931
155,155,Kamu bisa apa aja?,asking-question-other,1492712687
156,156,TanyaJalan perkenalin diri dong,asking-question-other,1492712687
157,157,Pergi ke Halim Perdana Kusumah dari Fatmawati,asking-question-direction,1492712706
158,158,Dari jakarta ke sini,asking-question-direction,1492721079
159,159,Pergi ke Ciputat dari Cililitan,asking-question-direction,1492724898
160,160,Ui ke gunadarma kampus e,asking-question-direction,1492730463
161,161,Ui ke kelapa dua,asking-question-direction,1492730513
162,162,Ui ke brimob kelapa dua,asking-question-direction,1492730572
163,163,berangkat dari ui ke man 13 jakarta,asking-question-direction,1492734754
164,164,TanyaJalan perkenalin diri dong,asking-question-other,1492736926
165,165,Kamu bisa apa aja?,asking-question-other,1492736926
166,166,Dari fasilkom ui ke fisip ui,asking-question-direction,1492736965
167,167,Dari fasilkom ui ke fakultas hukum,asking-question-direction,1492737004
168,168,Dari fasilkom ui ke grand Indonesia,asking-question-direction,1492737021
169,169,Dari surga ke neraka,asking-question-direction,1492737044
170,170,Bagi rute busway,asking-question-schedule,1492737074
171,171,Yahh:((,other,1492737082
172,172,Mager,other,1492737088
173,173,Gamauu,giving-negative-feedback,1492737094
174,174,🐱,other,1492737109
175,175,Kok ga dibales?,other,1492737127
176,176,Tarif krl,other,1492737138
177,177,Dari Kukusan Teknik ke Kukusan Kelurahan,asking-question-direction,1492746189
178,178,Dari UI ke Botani Square,asking-question-direction,1492746383
179,179,Dari kuningan ke scbd,asking-question-direction,1492748366
180,180,Berangkat sudirman ke kuningan,asking-question-direction,1492748410
181,181,Berangkat sudirman ke rasuna said,asking-question-direction,1492748441
182,182,Dari Fasilkom UI ke Plaza Senayan,asking-question-direction,1492755633
183,183,Kamu bisa apa aja?,asking-question-other,1492807317
184,184,Jadwal krl universitasindonesia,asking-question-schedule,1492807318
185,185,tampilkan lebih banyak jadwal krl stasiun UNIVERSITASINDONESIA,asking-question-schedule,1492807350
186,186,Jadwal krl universitasindonesia,asking-question-schedule,1492807775
187,187,Jadwal krl universitasindonesia,asking-question-schedule,1492808229
188,188,Jadwal krl universitasindonesia,asking-question-schedule,1492808236
189,189,Kamu bisa apa aja?,asking-question-other,1492810529
190,190,Cek jadwal krl stasiun karet,asking-question-schedule,1492810542
191,191,Cek jadwal krl stasiun manggarai,asking-question-schedule,1492812776
192,192,Berangkat dari Undip Tembalang ke Ngaliyan,asking-question-direction,1492819281
193,193,Kamu bisa apa aja?,asking-question-other,1492821379
194,194,Dari ui ke rawamangun,asking-question-direction,1492821402
195,195,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492832191
196,196,tampilkan lebih banyak jadwal krl stasiun Jakarta Kota,asking-question-schedule,1492832246
197,197,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492832863
198,198,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492833834
199,199,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492834504
200,200,Ke tambun,asking-question-direction,1492593007
201,201,TanyaJalan perkenalin diri dong,asking-question-other,1492593094
202,202,Berangkat dari bekasi ke tambun,asking-question-direction,1492593245
203,203,Berangkat dari bekasi ke tambun,asking-question-direction,1492593245
204,204,Bandung ke tambun ?,asking-question-direction,1492593348
205,205,Tambun ke puncak ?,asking-question-direction,1492593883
206,206,Kamu bisa apa aja?,asking-question-other,1492594739
207,207,Jelambar,other,1492594761
208,208,Berangkat dari jelambar ke bendungan hilir,asking-question-direction,1492594791
209,209,TanyaJalan perkenalin diri dong,asking-question-other,1492594807
210,210,Kamu bisa apa aja?,asking-question-other,1492594830
211,211,Berangkat dari Kukusan ke Margo City Square.,asking-question-direction,1492624841
212,212,Dari ignatius rahardi ke ignatius raka,asking-question-direction,1492630377
213,213,dari margonda ke komplek bdn,asking-question-direction,1492630797
214,214,TanyaJalan perkenalin diri dong,asking-question-other,1492630976
215,215,TanyaJalan perkenalin diri dong,asking-question-other,1492630985
216,216,Kamu bisa apa aja?,asking-question-other,1492630985
217,217,Kamu bisa apa aja?,asking-question-other,1492630998
218,218,Bagaimana cara ke bandara halim dari fasilkom,asking-question-direction,1492631001
219,219,Berapa lama ke pondok bambu,asking-question-direction,1492631019
220,220,Dari halim ke surabaya,asking-question-direction,1492631100
221,221,Dari surabaya ke its,asking-question-direction,1492631127
222,222,Dari bandara halim ke its,asking-question-direction,1492631160
223,223,Dari bandara halim ke its naik pesawat,asking-question-direction,1492631185
224,224,Yah,other,1492631191
225,225,Kamu bisa ngapain aja,asking-question-other,1492631198
226,226,Jadwal krl universitas indonesia,asking-question-schedule,1492631208
227,227,TanyaJalan perkenalin diri dong,asking-question-other,1492631246
228,228,Dari fasilkom ke bahy&co,asking-question-direction,1492631249
229,229,Kamu bisa apa aja?,asking-question-other,1492631253
230,230,Dari ui ke cibubur junction,asking-question-direction,1492631261
231,231,Dari Jakarta ke antartica,asking-question-direction,1492631285
232,232,Kamu bisa apa aja?,asking-question-other,1492631312
233,233,Dari rumah ke kampus,asking-question-direction,1492631320
234,234,Kamu bisa apa aja?,asking-question-other,1492631349
235,235,Dari UI ke tokyo,asking-question-direction,1492631349
236,236,Bagaimana cara dari Sabang ke Merauke?,asking-question-direction,1492631351
237,237,Ehe,other,1492631369
238,238,Berangkat dari ui ke ancol,asking-question-direction,1492631377
239,239,Berangkat dari ui ke pim,asking-question-direction,1492631379
240,240,Cek jadwal cgk,asking-question-schedule,1492631381
241,241,Dari new York ke london,asking-question-direction,1492631407
242,242,Dari UI ke kebun raya bogor,asking-question-direction,1492631594
243,243,Dari UI ke dago,asking-question-direction,1492631647
244,244,Dari universitas indonesia ke muncul setu,asking-question-direction,1492632005
245,245,Dari UI ke rumah waifu,asking-question-direction,1492632021
246,246,Kamu bisa apa aja?,asking-question-other,1492632043
247,247,TanyaJalan perkenalin diri dong,asking-question-other,1492632055
248,248,Dari ui ke bekasi,asking-question-direction,1492632088
249,249,Dari ui ke bandung,asking-question-direction,1492632101
250,250,Dari universitas indonesia ke permata pamulang,asking-question-direction,1492632104
251,251,Dari ui ke papua,asking-question-direction,1492632110
252,252,Berangkat dari Kutek ke Fasilkom UI,asking-question-direction,1492632120
253,253,Dari ugm ke malioboro,asking-question-direction,1492632134
254,254,Dari universitas indonesia ke iti muncul,asking-question-direction,1492632134
255,255,Dari ui ke ugm,asking-question-direction,1492632152
256,256,Jadwal pesawat garuda,asking-question-schedule,1492632195
257,257,Cek jadwal pesawat garuda,asking-question-schedule,1492632211
258,258,Dari ui ke hatimu,asking-question-direction,1492632258
259,259,TanyaJalan perkenalin diri dong,asking-question-other,1492632317
260,260,Dari gunung putri ke fasilkom ui,asking-question-direction,1492632819
261,261,Kamu bisa apa aja?,asking-question-other,1492633157
262,262,Tanyajalan bye,other,1492633190
263,263,Yolo,other,1492633198
264,264,Serpong ke tanah abang,asking-question-direction,1492633305
265,265,Serpong ke ui,asking-question-direction,1492633371
266,266,Jadwal KRL stasiun Bekasi,asking-question-schedule,1492633427
267,267,tampilkan lebih banyak jadwal krl stasiun BEKASI,asking-question-schedule,1492633440
268,268,Berangkat dari UI ke Margonda City,asking-question-direction,1492633463
269,269,TanyaJalan perkenalin diri dong,asking-question-other,1492633991
270,270,Kamu bisa apa aja?,asking-question-other,1492634007
271,271,Ke palembang square dari indralaya,asking-question-direction,1492634026
272,272,Dari kutek ke kutek,asking-question-direction,1492634164
273,273,Berangkat dari ui ke bandung,asking-question-direction,1492635213
274,274,TanyaJalan perkenalin diri dong,asking-question-other,1492635246
275,275,dari universitas sumatera utara ke plaza medan fair,asking-question-direction,1492635268
276,276,Jadwal krl stasiun jakarta kota,asking-question-schedule,1492635285
277,277,dari politeknik negeri sriwijaya ke sman 1 palembang,asking-question-direction,1492635999
278,278,TanyaJalan perkenalin diri dong,asking-question-other,1492636873
279,279,Kamu bisa apa aja?,asking-question-other,1492636883
280,280,Cek jadwal krl bojong gede,asking-question-schedule,1492636922
281,281,tampilkan lebih banyak jadwal krl stasiun BOJONGGEDE,asking-question-schedule,1492636949
282,282,Dari unsri ke ps,asking-question-direction,1492637320
283,283,Dari universitas sriwijaya ke palembang square,asking-question-direction,1492637334
284,284,Berangkat dari UI ke ancol,asking-question-direction,1492637560
285,285,berangkat dari hatiku ke hatimu,asking-question-direction,1492637785
286,286,berangkat dari madrid ke depok,asking-question-direction,1492637807
287,287,berangkat dari palembang ke baturaja,asking-question-direction,1492637829
288,288,berangkat dari indralaya ke palembang,asking-question-direction,1492637852
289,289,berangkat dari depok ke cibinong,asking-question-direction,1492637868
290,290,Dari fasilkom ke perpusat,asking-question-direction,1492638312
291,291,Dari fasilkom ke perpusat ui,asking-question-direction,1492638336
292,292,Dari ugm ke malioboro,asking-question-direction,1492638368
293,293,Dari binus ke gading serpong,asking-question-direction,1492638391
294,294,Dari ugm ke fasilkom,asking-question-direction,1492638454
295,295,Dari fasilkom ke fib,asking-question-direction,1492638482
296,296,Mares ke pocin,asking-question-direction,1492638509
297,297,Jadwal kereta,asking-question-schedule,1492638540
298,298,Jadwal krl ui ke kota,asking-question-direction,1492638555
299,299,Jadwal krl ui kota,asking-question-schedule,1492638569
300,300,Kamu bisa apa aja?,asking-question-other,1492494280
301,301,Kamu bisa apa aja?,asking-question-other,1492494495
302,302,Kamu bisa apa aja?,asking-question-other,1492494495
303,303,Kamu bisa apa aja?,asking-question-other,1492494495
304,304,Dari bandara soekarno hatta ke bogor,asking-question-direction,1492497598
305,305,Kamu bisa apa aja?,asking-question-other,1492497613
306,306,Kamu bisa apa aja?,asking-question-other,1492497618
307,307,Bagi jadwal krl,asking-question-schedule,1492497628
308,308,Berangkat dari sini ke rumah doi,asking-question-direction,1492497631
309,309,"Yaudah deh, berangkat dari sini ke rumah adi",asking-question-direction,1492497667
310,310,Berangkat dari Taman Corat Coret ke Sempur,asking-question-direction,1492497667
311,311,Halo tanya jalan,other,1492497673
312,312,WTF,other,1492497682
313,313,Gua di menteng,other,1492497683
314,314,Stasiun pasar turi ke bogor,asking-question-direction,1492497687
315,315,MANTAP,giving-positive-feedback,1492497694
316,316,undefined,other,1492497696
317,317,"""Hati Elan ke hati mantan""",asking-question-direction,1492497708
318,318,"Lan, sorry",other,1492497715
319,319,Tolol gitu doang ganemu,other,1492497718
320,320,Tidak ada jalan,giving-negative-feedback,1492497719
321,321,undefined,other,1492497724
322,322,App apaan nih,asking-question-other,1492497726
323,323,ELAH MASA 50 MENIT,other,1492497728
324,324,Menteng asri ke gang dolly,asking-question-direction,1492497728
325,325,TanyaJalan bye,other,1492497737
326,326,Gblk masa gabisa,other,1492497737
327,327,Berangkat dari Menteng Asri ke Gang Dolly,asking-question-direction,1492497797
328,328,Ah tai,other,1492497805
329,329,Dari glukosa ke piruvat,asking-question-direction,1492497811
330,330,Gang dolly mana dulu gin,giving-positive-feedback,1492497812
331,331,ITB ke UI,asking-question-direction,1492497830
332,332,Berangkat dari Menteng Asri ke Gang Selot,asking-question-direction,1492497830
333,333,Dari rumah gua ke rumah doi trus ngaterin dia buat prom abis itu balik lagi,asking-question-direction,1492497851
334,334,Jadwal krl stasiun Cikini,asking-question-schedule,1492501481
335,335,tampilkan lebih banyak jadwal krl stasiun CIKINI,asking-question-schedule,1492501491
336,336,Pinang Ranti ke Universitas Tadulako,asking-question-direction,1492502888
337,337,SMAN 48 Jakarta ke SMAN 78 Jakarta,asking-question-direction,1492502916
338,338,SMAN 78 ke SMAN 48,asking-question-direction,1492502963
339,339,Dari kukusan ke lebak bulus,asking-question-direction,1492503382
340,340,Kamu bisa apa aja?,asking-question-other,1492508141
341,341,Dari grand indonesia ke supermall karawaci,asking-question-direction,1492508186
342,342,Dari pasar baru ke fasilkom ui,asking-question-direction,1492508206
343,343,Dari jakarta ke medan,asking-question-direction,1492508245
344,344,Jadwal krl stasiun sawah besar,asking-question-schedule,1492508274
345,345,tampilkan lebih banyak jadwal krl stasiun SAWAHBESAR,asking-question-schedule,1492508293
346,346,Kamu bisa apa aja?,asking-question-other,1492510569
347,347,Ui ke fatahillah,asking-question-direction,1492512905
348,348,Jakarta ke jogja,asking-question-direction,1492512932
349,349,Ugm ke malioboro,asking-question-direction,1492512953
350,350,TanyaJalan perkenalin diri dong,asking-question-other,1492512994
351,351,Kamu bisa apa aja?,asking-question-other,1492512995
352,352,Padang ke pariaman,asking-question-direction,1492513010
353,353,Mau pergi dari prambanan ke borobudur nih,asking-question-direction,1492513040
354,354,Bagi wisata malioboro dong,other,1492513066
355,355,Malioboro,other,1492513079
356,356,Rute busway,asking-question-schedule,1492513093
357,357,Sidoarjo ke trowulan,asking-question-direction,1492513126
358,358,Rute bus jurusan exprees joyoboyo ke mojokerto,asking-question-direction,1492513276
359,359,Bus joyoboyo,other,1492513292
360,360,Bus joyoboyo ke mojokerto,asking-question-direction,1492513316
361,361,Joyoboyo ke mojokerto,asking-question-direction,1492513331
362,362,Ugm ke gunung merapi,asking-question-direction,1492513376
363,363,Ugm ke merapi,asking-question-direction,1492513385
364,364,TanyaJalan perkenalin diri dong,asking-question-other,1492513408
365,365,Dari depok ke kokas,asking-question-direction,1492540545
366,366,Kamu bisa apa aja?,asking-question-other,1492540594
367,367,tampilkan lebih banyak jadwal krl stasiun SAWAHBESAR,asking-question-schedule,1492543667
368,368,Kamu bisa apa aja?,asking-question-other,1492548144
369,369,dari buaran ke depok town square,asking-question-direction,1492548169
370,370,dari buaran ke ui,asking-question-direction,1492548182
371,371,dari buaran ke depok,asking-question-direction,1492548195
372,372,bagi rute busway dong,asking-question-schedule,1492548214
373,373,dari klender ke beji,asking-question-direction,1492548258
374,374,TanyaJalan perkenalin diri dong,asking-question-other,1492551487
375,375,Kamu bisa apa aja?,asking-question-other,1492551496
376,376,Kenalin,other,1492551720
377,377,Perkenalin,other,1492551727
378,378,TanyaJalan,asking-question-other,1492551736
379,379,Aku gamau tau jadwal krl stasiun poris,asking-question-schedule,1492551783
380,380,Kamu,other,1492551918
381,381,U,other,1492551924
382,382,U,other,1492551925
383,383,I,other,1492551927
384,384,J,other,1492551929
385,385,J,other,1492551932
386,386,lenteng agung ke kokas,asking-question-direction,1492556830
387,387,lenteng agung ke kota kasablanka,asking-question-direction,1492556846
388,388,dari lenteng agung ke kota kasablanka,asking-question-direction,1492556868
389,389,Rute stasiun depok ke stasiun senen,asking-question-schedule,1492563732
390,390,Rute stasiun senen,asking-question-schedule,1492563747
391,391,Rute stasiun senin,asking-question-schedule,1492563753
392,392,Dari tangcit ke gajah mada,asking-question-direction,1492567541
393,393,Jadwal KRL stasiun tanjung priok,asking-question-schedule,1492574189
394,394,tampilkan lebih banyak jadwal krl stasiun TANJUNGPRIUK,asking-question-schedule,1492574198
395,395,Kamu bisa apa aja?,asking-question-other,1492577207
396,396,TanyaJalan perkenalin diri dong,asking-question-other,1492577231
397,397,rute dari gubeng surabaya ke pasar turi,asking-question-direction,1492577285
398,398,Tes kakak,other,1492592553
399,399,Kamu bisa apa aja?,asking-question-other,1492592897
400,400,Kamu bisa apa aja?,asking-question-other,1492469911
401,401,TanyaJalan perkenalin diri dong,asking-question-other,1492469912
402,402,Kamu bisa apa aja?,asking-question-other,1492469913
403,403,TanyaJalan perkenalin diri dong,asking-question-other,1492469913
404,404,Kamu bisa apa aja?,asking-question-other,1492469913
405,405,TanyaJalan perkenalin diri dong,asking-question-other,1492469913
406,406,TanyaJalan perkenalin diri dong,asking-question-other,1492469914
407,407,TanyaJalan perkenalin diri dong,asking-question-other,1492469915
408,408,Pondok cina ke sudirman,asking-question-direction,1492469977
409,409,Pondok cina ke sudirman,asking-question-direction,1492469977
410,410,Jadwal krl pondok cina,asking-question-schedule,1492469978
411,411,Jadwal krl pondok cina,asking-question-schedule,1492469978
412,412,"Tanya dong, dari mangga besar ke tanggerang city mall",asking-question-direction,1492470794
413,413,Tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471042
414,414,Tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471065
415,415,Kamu bisa apa aja?,asking-question-other,1492471189
416,416,Kamu bisa apa aja?,asking-question-other,1492471205
417,417,Bagi rutel krl donh,asking-question-schedule,1492471211
418,418,Kamu bisa apa aja?,asking-question-other,1492471234
419,419,Kamu bisa apa aja?,asking-question-other,1492471261
420,420,Kamu bisa apa aja?,asking-question-other,1492471264
421,421,Kamu bisa apa aja?,asking-question-other,1492471295
422,422,Kamu bisa apa aja?,asking-question-other,1492471298
423,423,TanyaJalan perkenalin diri dong,asking-question-other,1492471540
424,424,TanyaJalan perkenalin diri dong,asking-question-other,1492471553
425,425,Kamu bisa apa aja?,asking-question-other,1492471555
426,426,TanyaJalan perkenalin diri dong,asking-question-other,1492471555
427,427,Kamu bisa apa aja?,asking-question-other,1492471557
428,428,TanyaJalan perkenalin diri dong,asking-question-other,1492471558
429,429,Kamu bisa apa aja?,asking-question-other,1492471559
430,430,Kamu bisa apa aja?,asking-question-other,1492471563
431,431,TanyaJalan perkenalin diri dong,asking-question-other,1492471566
432,432,Kamu bisa apa aja?,asking-question-other,1492471568
433,433,Kamu bisa apa aja?,asking-question-other,1492471572
434,434,TanyaJalan perkenalin diri dong,asking-question-other,1492471575
435,435,Dari depok ke senayan,asking-question-direction,1492471576
436,436,TanyaJalan perkenalin diri dong,asking-question-other,1492471577
437,437,Dari slipi ke senen,asking-question-direction,1492471997
438,438,Kamu bisa apa aja?,asking-question-other,1492472034
439,439,Kamu bisa apa aja?,asking-question-other,1492474072
440,440,TanyaJalan perkenalin diri dong,asking-question-other,1492474072
441,441,dari manggarai ke aceh,asking-question-direction,1492474087
442,442,dari jalan pariaman ke jalan teuku meurah adam,asking-question-direction,1492474104
443,443,pergi ke matraman dari banfung,asking-question-direction,1492474124
444,444,pergi ke matraman dari aceh,asking-question-direction,1492474143
